movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,genres,countries,description,poster,path
452973,Гуррен-Лаганн (сериал 2007 – 2008),8.436,25,5611,2007,"аниме, мультфильм, фантастика, боевик, драма, комедия",Япония,"Сотни лет люди живут в глубоких пещерах, в постоянном страхе перед землетрясениями и обвалами. В одной из таких подземных деревень живет мальчик Симон и его духовный наставник — парень Камина. Камина верит, что наверху есть другой мир, без стен и потолков, его мечта — попасть туда.

Но мечты остаются пустыми фантазиями, пока в один прекрасный день Симон случайно не находит сверло, оказавшееся ключом от странного железного лица в толще земли. В этот же день потолок пещеры рушится. Так начинается приключение Симона, Камины и их компаньонов в новом мире под открытым небом огромной вселенной.",https://kinopoiskapiunofficial.tech/images/posters/kp/452973.jpg,./static/clips/452973.mp4
378244,Ликвидация (сериал),8.43,45,25906,2007,"детектив, криминал, триллер, драма",Россия,"Послевоенная Одесса, разгул преступности. В городе орудует банда бывших диверсантов во главе с загадочным Академиком, которого не знают даже свои. Бандиты грабят военные склады и пытаются переправить продовольствие, обмундирование и оружие бандеровцам. В это время недовольный Жуковым Сталин назначает его командующим Одесским округом. Маршал всеми силами пытается навести в городе порядок.",https://kinopoiskapiunofficial.tech/images/posters/kp/378244.jpg,./static/clips/378244.mp4
579473,Городской охотник (сериал),8.424,64,4501,2011,"боевик, мелодрама, комедия, детектив",Корея Южная,"С раннего детства Ли Юн-сон учится боевым искусствам и владению оружием. Правду о своих родителях он узнает только в 17 лет. И после того, что ему рассказывают, он решает изменить себя. Когда считает, что он готов, отправляется в Сеул. Но не для того, чтобы отыскать мать. Он должен найти пятерых, чьё решение повлияло когда-то на судьбу его семьи. 

Ким На-на должна зарабатывать деньги не только для себя, но и для обеспечения отца, который вот уже 10 лет лежит в коме. Получив место в Чхонвадэ, она не может нарадоваться. Но кто бы мог подумать, что там она встретит ловеласа, с которым совсем недавно столкнулась на одной из подработок.",https://kinopoiskapiunofficial.tech/images/posters/kp/579473.jpg,./static/clips/579473.mp4
419532,Музыкальный блог Доктора Ужасного (мини-сериал),8.417,14,10034,2008,"мюзикл, фантастика, комедия",США,"История о суперзлодее-неудачнике Докторе Ужасном, который постоянно попадает под раздачу супергероя Капитана Молота, а также нежно и тайно влюблен в девушку из прачечной, Пэнни.",https://kinopoiskapiunofficial.tech/images/posters/kp/419532.jpg,./static/clips/419532.mp4
370,Унесённые призраками,8.414,125,153494,2001,"аниме, мультфильм, фэнтези, приключения, семейный",Япония,"Тихиро с мамой и папой переезжает в новый дом. Заблудившись по дороге, они оказываются в странном пустынном городе, где их ждет великолепный пир. Родители с жадностью набрасываются на еду и к ужасу девочки превращаются в свиней, став пленниками злой колдуньи Юбабы. Теперь, оказавшись одна среди волшебных существ и загадочных видений, Тихиро должна придумать, как избавить своих родителей от чар коварной старухи.",https://kinopoiskapiunofficial.tech/images/posters/kp/370.jpg,./static/clips/370.mp4
655800,Черное зеркало (сериал 2011 – ...),8.413,43,35160,2011,"фантастика, триллер, драма",Великобритания,"За последние годы технологии всесторонне изменили нашу жизнь, прежде чем мы успели опомниться и усомниться в них. В каждом доме, на каждом столе, на каждой ладони — плазменный телевизор, монитор компьютера, дисплей смартфона — чёрное зеркало нашего существования в XXI веке.",https://kinopoiskapiunofficial.tech/images/posters/kp/655800.jpg,./static/clips/655800.mp4
400122,Нана (сериал 2006 – 2007),8.398,22,4516,2006,"аниме, мультфильм, комедия, драма, мелодрама, музыка",Япония,"В вагоне одного поезда, следовавшего в Токио, Нана Комацу, ехавшая к своему парню Сёдзи, случайно оказалась в кресле рядом с Наной Осаки, направлявшейся в столицу, чтобы исполнить свое желание — стать известной певицей. Будучи солисткой панк-группы Blast, Нана мечтает о дебюте своей группы в Токио, чтобы доказать себе, всему миру и своему парню Рэну, гитаристу популярной группы Trapnest, что она самостоятельно может добиться успеха.

Будучи тезками, девушки быстро находят общий язык, даже несмотря на противоположность характеров. Однако, увидев Сёдзи уже в Токио, Нана Комацу теряет из виду другую Нану: случайное знакомство в поезде подошло к концу. Но судьба сводит их снова, когда они сталкиваются в квартире, которую обе хотели снять. Слово за слово, они решают жить вместе. Ещё бы: ведь и без того низкая плата за квартиру станет в два раза ниже! Так и начинаются жизненные приключения двух девушек с одним именем, вместе идущих навстречу своим мечтам.",https://kinopoiskapiunofficial.tech/images/posters/kp/400122.jpg,./static/clips/400122.mp4
160989,Север и Юг (мини-сериал),8.398,57,7416,2004,"драма, мелодрама",Великобритания,"Выросшая в зажиточной семье Маргарет вела комфортную жизнь привилегированного класса. Но когда ее отец перевез семью на север, ей пришлось приспосабливаться к жизни в Милтоне - городе, переживающем промышленную революцию.

Маргарет ненавидит новых «хозяев жизни», а владелец хлопковой фабрики Джон Торнтон становится для нее настоящим олицетворением зла. Маргарет дает понять этому «вульгарному выскочке», что ему лучше держаться от нее на расстоянии. Джона же неудержимо влечет к Маргарет, да и она со временем чувствует все возрастающую симпатию к нему… ",https://kinopoiskapiunofficial.tech/images/posters/kp/160989.jpg,./static/clips/160989.mp4
557806,Форс-мажоры (сериал 2011 – ...),8.389,43,35787,2011,"драма, комедия",США,"Убегая после неудачной попытки сбыта наркотиков, юрист-самоучка Майк Росс, выдающий себя за выпускника Гарварда, попадает на собеседование к одному из лучших адвокатов по сделкам Нью-Йорка Харви Спектру. 

Устав от скучных соискателей, мечтающих «верой и правдой служить букве закона», Харви рискует и нанимает Майка: у парня врожденный талант и фотографическая память. Так рождается один из самых неоднозначных, но, в то же время, и самых блестящих адвокатских тандемов на Манхэттене.",https://kinopoiskapiunofficial.tech/images/posters/kp/557806.jpg,./static/clips/557806.mp4
2213,Титаник,8.38,194,308110,1997,"драма, мелодрама",США,"Апрель 1912 года. В первом и последнем плавании шикарного «Титаника» встречаются двое. Пассажир нижней палубы Джек выиграл билет в карты, а богатая наследница Роза отправляется в Америку, чтобы выйти замуж по расчёту. Чувства молодых людей только успевают расцвести, и даже не классовые различия создадут испытания влюблённым, а айсберг, вставший на пути считавшегося непотопляемым лайнера.",https://kinopoiskapiunofficial.tech/images/posters/kp/2213.jpg,./static/clips/2213.mp4
256147,Самурай Чамплу (сериал 2004 – 2005),8.379,22,7192,2004,"аниме, мультфильм, боевик, приключения",Япония,"Мугэн - мечник с повадками брейкдансера, вспыльчивый, грубый и вечно голодный мужлан. Дзин - благородный, хорошо воспитанный ронин, чьё прошлое скрывает мрачную тайну.

Нет в мире двух других самураев, настолько непохожих друг на друга - а судьба не только сводит их в поединке, но и заставляет присоединиться к Фуу, целеустремленной юной особе, озабоченной поисками таинственного самурая, пахнущего подсолнухами. Это история о любви, дружбе и мужестве... или нет?!",https://kinopoiskapiunofficial.tech/images/posters/kp/256147.jpg,./static/clips/256147.mp4
50510,Наступит завтра или нет?,8.375,186,4801,2003,"драма, мелодрама, комедия",Индия,"Действие фильма происходит в Нью-Йорке весной 2003 года.

Для Нэйны Капур зима продолжается. Зима в сердце, потому что со дня смерти отца вся жизнь ее подчинена бесконечным выяснением отношений в семье. Забота о сестре и брате, помощь матери Дженнифер, несносный характер бабушки — вот ее жизнь. Вечеринки, забавы и шутки обходят ее стороной. Ей 23 года, но в душе она уже бабушка — серьезная и скучная.

Аман Матхур — свежее дуновение в ее жизни. Он полюбил Нейну. Но ей не нравится оптимизм и напористость Амана. Ее улыбка — отныне цель жизни Амана, и ради этого он зовет на помощь друга Нейны Рохита, чтобы он помог растормошить девушку. Рохит понимает, что безумно влюбляется в Нейну. Когда кажется, что жизнь заиграла новыми красками, понимаешь, что для некоторых эти мгновения являются последними. Наступит завтра или нет?",https://kinopoiskapiunofficial.tech/images/posters/kp/50510.jpg,./static/clips/50510.mp4
450186,Выжить любой ценой (сериал 2006 – 2012),8.374,43,10681,2006,"реальное ТВ, приключения",Великобритания,"Любите природу и путешествия? Не спешите с ответом. Сначала попробуйте остаться с ней один на один в самых неподходящих для лирики условиях, как это сделал ведущий передачи Discovery Channel «Выжить любой ценой». Бэр Гриллс, в прошлом спецназовец SAS (Special Air Service) и покоритель Эвереста, путешествует по диким и опасным уголкам планеты, демонстрируя навыки выживания в экстремальных условиях.",https://kinopoiskapiunofficial.tech/images/posters/kp/450186.jpg,./static/clips/450186.mp4
387556,Хатико: Самый верный друг,8.371,89,225261,2008,"драма, семейный","США, Великобритания","Однажды, возвращаясь с работы, профессор колледжа нашел на вокзале симпатичного щенка породы акита-ину. Профессор и Хатико стали верными друзьями. Каждый день пес провожал и встречал хозяина на вокзале.",https://kinopoiskapiunofficial.tech/images/posters/kp/387556.jpg,./static/clips/387556.mp4
4374,Пираты Карибского моря: Проклятие Черной жемчужины,8.355,143,278628,2003,"фэнтези, боевик, приключения",США,"Жизнь харизматичного авантюриста, капитана Джека Воробья, полная увлекательных приключений, резко меняется, когда его заклятый враг капитан Барбосса похищает корабль Джека Черную Жемчужину, а затем нападает на Порт Ройал и крадет прекрасную дочь губернатора Элизабет Свонн.

Друг детства Элизабет Уилл Тернер вместе с Джеком возглавляет спасательную экспедицию на самом быстром корабле Британии, чтобы вызволить девушку и заодно отобрать у злодея Черную Жемчужину. Вслед за этой парочкой отправляется амбициозный коммодор Норрингтон, который к тому же числится женихом Элизабет.

Однако Уилл не знает, что над Барбоссой висит вечное проклятие, при лунном свете превращающее его с командой в живых скелетов. Проклятье будет снято лишь тогда, когда украденное золото Ацтеков будет возвращено пиратами на старое место.",https://kinopoiskapiunofficial.tech/images/posters/kp/4374.jpg,./static/clips/4374.mp4
518192,Аббатство Даунтон (сериал 2010 – 2015),8.35,54,17111,2010,"драма, мелодрама",Великобритания,"1912 год. Англия. Наследник титула графа Грэнтэма, живущего с семьей в своем родовом имении Даунтон, погибает на «Титанике». Семья ожидает, что теперь, когда наследников мужского пола не осталось, владения и капитал семьи после смерти графа перейдут к его старшей дочери. Но граф, отдавший всю свою жизнь своему поместью, отказывается отстаивать права юной Мэри, считая, что все, включая немалый капитал его жены, должно отойти к наследнику его графского титула, безвестному дальнему родственнику...",https://kinopoiskapiunofficial.tech/images/posters/kp/518192.jpg,./static/clips/518192.mp4
387166,Бек (сериал 2004 – 2005),8.35,25,4424,2004,"аниме, мультфильм, драма, музыка",Япония,"Бек – это рассказ о простом японском парне, 14-летнем Юкио Танаке, который волею судьбы встретился с молодым гитаристом Рюскэ Минами и, благодаря таланту, силе духа, простому и открытому характеру, нашел свое место в жизни, обрел друзей и встретил любовь. Это рассказ о поиске путей самовыражения, на которых искренность и честность приносят радость, а злоба и лицемерие заводят в тупик. А еще это рассказ о встрече непростых людей, которые сумели создать и сохранить рок-группу, то самое целое, которое куда больше суммы слагаемых. Именно так и рождается настоящая музыка. Именно так вышло одно из лучших музыкальных аниме всех времен!",https://kinopoiskapiunofficial.tech/images/posters/kp/387166.jpg,./static/clips/387166.mp4
7097,Балто,8.348,71,93411,1995,"мультфильм, драма, приключения, семейный, история",США,"Наполовину лайка, наполовину волк, Балто и сам не знает кто он такой на самом деле. Всеми гонимый бродяга в ледяной пустыне Аляски. Только его друзья русский полярный гусь Борис, медвежата Мак и Лак и красавица-лайка Дженна уверены, что хотя он и не такой как все, но в его груди бьется благородное сердце.
Однажды случается несчастье. Эпидемия дифтерии охватила детей небольшого поселка, а свирепая вьюга сделала непроходимыми все дороги. Лишь собачья упряжка может преодолеть шестьсот миль через ослепляющий арктический шторм и привезти спасительное лекарство.
Но собаки сбились с дороги где-то на замерзших просторах. Теперь только Балто может найти упряжку и спасти детей, а заодно стать героем и настоящей легендой!",https://kinopoiskapiunofficial.tech/images/posters/kp/7097.jpg,./static/clips/7097.mp4
481554,Физика или химия (сериал 2008 – 2011),8.343,75,4280,2008,"драма, комедия",Испания,"Группа молодых преподавателей поступает на работу в колледж «Cурбаран». Там они откроют для себя целую вселенную конфликтов, любви, ненависти и мечтаний группы подростков, для которых должны стать наставниками. Молодые преподаватели на протяжении серий поймут, что самый лучший способ учить - это учиться самому.",https://kinopoiskapiunofficial.tech/images/posters/kp/481554.jpg,./static/clips/481554.mp4
725190,Одержимость,8.334,106,98537,2013,"драма, музыка",США,"Эндрю мечтает стать великим. Казалось бы, вот-вот его мечта осуществится. Юношу замечает настоящий гений, дирижер лучшего в стране оркестра. Желание Эндрю добиться успеха быстро становится одержимостью, а безжалостный наставник продолжает подталкивать его все дальше и дальше – за пределы человеческих возможностей. Кто выйдет победителем из этой схватки?",https://kinopoiskapiunofficial.tech/images/posters/kp/725190.jpg,./static/clips/725190.mp4
277537,Декстер (сериал 2006 – 2013),8.33,55,78082,2006,"триллер, драма, криминал, детектив",США,"Я — Декстер. Декстер Морган. Я работаю судмедэкспертом в полиции Майами. Я не понимаю любви, мне безразличен секс, и у меня нет чувств. А еще я серийный убийца.

Мой отец был полицейским и прекрасно обучил меня прятать улики. Обычным гражданам не стоит меня бояться, я убиваю только преступников, подонков, до которых почему-либо не смогла или не захотела добраться полиция. Я убиваю их, аккуратно распиливаю на части и избавляюсь от трупов. Убийство для меня — творческий акт, искусство.

Но однажды… В Майами появляется некто, равный мне. Даже превзошедший меня. Сумевший меня заинтересовать. Предложивший мне своего рода товарищеское состязание. Кто этот загадочный и неуловимый «икс»?..",https://kinopoiskapiunofficial.tech/images/posters/kp/277537.jpg,./static/clips/277537.mp4
51481,Хористы,8.315,95,75441,2004,"драма, музыка","Франция, Швейцария, Германия","Франция, 1949 год. Отчаявшись найти работу, учитель музыки Клемент Матье попадает в интернат для трудных подростков. Там он видит, к каким жестоким «воспитательным мерам» прибегает ректор этого заведения Рашан. Чем больше издевается Рашан над мальчиками, тем агрессивнее они становятся.

Добродушного по натуре Матье возмущают эти методы, но он не в состоянии открыто протестовать. Но однажды ему, автору многочисленных музыкальных произведений, которые он скромно прячет в своей комнате, приходит в голову замечательная идея: организовать школьный хор.",https://kinopoiskapiunofficial.tech/images/posters/kp/51481.jpg,./static/clips/51481.mp4
573245,Спартак: Боги арены (сериал),8.312,55,26601,2011,"боевик, драма, приключения, биография, история",США,"Нам показывается время, когда Батиат взял у своего отца узды правления в свои руки. Он активно тренирует гладиаторов, стремясь принести славу своему дому. Со своей красивой и коварной женой Лукрецией он не остановится ни перед чем, пытаясь занести свое имя в историю.

Батиат сосредотачивает свои усилия на плутоватом гладиаторе Ганнике, человеке, умение которого обращаться с мечом непревзойденно. Он всегда сражается так, как будто это его последний бой...",https://kinopoiskapiunofficial.tech/images/posters/kp/573245.jpg,./static/clips/573245.mp4
377,Семь,8.308,127,213431,1995,"триллер, драма, криминал, детектив",США,"Детектив Уильям Сомерсет — ветеран уголовного розыска, мечтающий уйти на пенсию и уехать подальше от города и его грешных обитателей. За семь дней до пенсии на Сомерсета сваливаются две неприятности: молодой напарник Миллс и особо изощренное убийство. Острый ум опытного следователя сразу определяет, что за этим преступлением, скорее всего, последуют другие.",https://kinopoiskapiunofficial.tech/images/posters/kp/377.jpg,./static/clips/377.mp4
178707,Сверхъестественное (сериал 2005 – ...),8.308,43,98518,2005,"ужасы, фэнтези, триллер, драма, детектив",США,"Сериал рассказывает о приключениях братьев Сэма и Дина Винчестеров, которые путешествуют по Соединённым Штатам на чёрном автомобиле Chevrolet Impala 1967 года, расследуют паранормальные явления, многие из которых основаны на американских городских легендах и фольклоре, и сражаются с порождениями зла, такими как демоны и призраки.",https://kinopoiskapiunofficial.tech/images/posters/kp/178707.jpg,./static/clips/178707.mp4
279102,ВАЛЛ·И,8.307,98,239383,2008,"мультфильм, фантастика, приключения, семейный",США,"Робот ВАЛЛ·И из года в год прилежно трудится на опустевшей Земле, очищая нашу планету от гор мусора, которые оставили после себя улетевшие в космос люди. Он и не представляет, что совсем скоро произойдут невероятные события, благодаря которым он встретит друзей, поднимется к звездам и даже сумеет изменить к лучшему своих бывших хозяев, совсем позабывших родную Землю.",https://kinopoiskapiunofficial.tech/images/posters/kp/279102.jpg,./static/clips/279102.mp4
444,Терминатор 2: Судный день,8.306,137,206493,1991,"фантастика, боевик, триллер","США, Франция","Прошло более десяти лет с тех пор, как киборг из 2029 года пытался уничтожить Сару Коннор — женщину, чей будущий сын выиграет войну человечества против машин.

Теперь у Сары родился сын Джон и время, когда он поведёт за собой выживших людей на борьбу с машинами, неумолимо приближается. Именно в этот момент из постапокалиптического будущего прибывает новый терминатор — практически неуязвимая модель T-1000, способная принимать любое обличье. Цель нового терминатора уже не Сара, а уничтожение молодого Джона Коннора.

Однако шансы Джона на спасение существенно повышаются, когда на помощь приходит перепрограммированный сопротивлением терминатор предыдущего поколения. Оба киборга вступают в смертельный бой, от исхода которого зависит судьба человечества.",https://kinopoiskapiunofficial.tech/images/posters/kp/444.jpg,./static/clips/444.mp4
258622,Мастер Муси (сериал 2005 – 2006),8.305,25,3130,2005,"аниме, мультфильм, ужасы, фэнтези, триллер, драма, детектив",Япония,"Считалось, что за пределами нашего мира есть существа, полностью отличные от тех растений и животных, что нам знакомы. Люди боялись этих странных созданий с древнейших времен. И с тех давних пор стали называть их муси. Также есть и люди, изучающие этих загадочных существ. Главный герой аниме - Мусиси (специалист по муси) Гинко. Он обладает особыми возможностями, которые позволяют ему видеть и чувствовать муси. Путешествуя без какой-либо конкретной цели, Гинко всегда готов помочь нуждающимся в нем людям.",https://kinopoiskapiunofficial.tech/images/posters/kp/258622.jpg,./static/clips/258622.mp4
455241,Черная лагуна (сериал 2007 – 2010),8.301,75,6018,2007,"триллер, драма, детектив",Испания,"В школе-интернате «Черная лагуна» учатся дети самых влиятельных семей Испании. Начинается новый учебный год и в интернат приходят двое новых учеников: семнадцатилетний Маркос и его маленькая сестра Паула. Их родители пропали без вести и, хотя все считают их погибшими, дети верят в то, что они все-таки вернутся.

В этот же интернат на работу горничной устраивается девушка Мария, сбежавшая из психиатрической клиники. Она разыскивает своего сына, которого у нее похитили много лет назад. Ей стало известно, что он учится в этом интернате.

Лес, в котором расположена школа-интернат, таит в себе немало загадок: таинственным образом оттуда исчезают люди, лес населен мифическими животными, а ночью там происходят и вовсе немыслимые вещи...",https://kinopoiskapiunofficial.tech/images/posters/kp/455241.jpg,./static/clips/455241.mp4
540,Красавица и чудовище,8.296,84,126162,1991,"мультфильм, мюзикл, фэнтези, мелодрама, семейный",США,"В заколдованном замке, скрытом в темном лесу, живет ужасное Чудовище. Растопить лед в его сердце и вернуть ему человеческий облик, сняв заклятие, может только прекрасная девушка, которая полюбит его таким, какой он есть.",https://kinopoiskapiunofficial.tech/images/posters/kp/540.jpg,./static/clips/540.mp4
399,Храброе сердце,8.295,178,133390,1995,"драма, военный, биография, история",США,"Действие фильма начинается в 1280 году в Шотландии. Это история легендарного национального героя Уильяма Уоллеса, посвятившего себя борьбе с англичанами при короле Эдварде Длинноногом.
Он рано лишился отца, погибшего от рук англичан, и его забрал к себе дядя Оргайл, который дал ему хорошее образование в Европе. На родину Уильям возвращается уже взрослым человеком, мечтающим завести семью и жить мирной жизнью.
Но судьба распорядилась иначе. Его невесту убили англичане, и он начал свой крестовый поход за свободу.",https://kinopoiskapiunofficial.tech/images/posters/kp/399.jpg,./static/clips/399.mp4
469619,Спартак: Кровь и песок (сериал 2010 – 2013),8.293,52,38098,2010,"боевик, драма, приключения, биография, история",США,"«Спартак: Кровь и песок» – это жесткий и выразительный рассказ о самом знаменитом из римских гладиаторов. Спартака разлучили с любовью всей его жизни и заставили выходить на арену, где смерть – лучшее развлечение для толпы. Спартак должен бороться за выживание, подружиться с врагами, и усвоить политику нового мира жестокости, секса и славы. Его будут соблазнять властью и изводить местью. Но его страсть даст ему силы преодолеть все испытания в этой истории о смерти, чести и стойкости.",https://kinopoiskapiunofficial.tech/images/posters/kp/469619.jpg,./static/clips/469619.mp4
49684,Ходячий замок,8.291,119,120793,2004,"аниме, мультфильм, фантастика, фэнтези, мелодрама, приключения",Япония,"Злая ведьма заточила 18-летнюю Софи в тело старухи. Девушка-бабушка бежит из города куда глаза глядят и встречает удивительный дом на ножках, где знакомится с могущественным волшебником Хаулом и демоном Кальцифером. Кальцифер должен служить Хаулу по договору, условия которого он не может разглашать. Девушка и демон решают помочь друг другу избавиться от злых чар.",https://kinopoiskapiunofficial.tech/images/posters/kp/49684.jpg,./static/clips/49684.mp4
756487,Наследники (сериал),8.288,65,4261,2013,мелодрама,Корея Южная,"История о группе привилегированных школьников, детях мировой элиты. Они растут, зная, что в будущем встанут во главе родительского бизнеса. Их жизнь течет по намеченному руслу. Лишь одно вне власти и самих будущих бизнесменов, и даже их всемогущих родителей – любовь.",https://kinopoiskapiunofficial.tech/images/posters/kp/756487.jpg,./static/clips/756487.mp4
692830,Пустая корона (мини-сериал),8.288,132,3081,2012,"драма, история",Великобритания,"Цикл экранизаций исторических пьес Уильяма Шекспира от телеканала ВВС Two под общим названием «Пустая корона». В цикл входят фильмы «Ричард II», «Генрих IV. Часть 1», «Генрих IV. Часть 2» и «Генрих V». История о семье, политике и власти. Сериал рассказывает о взлете и падении трех королей и о том, как их судьбы формировали историю. Ричард II - тщеславный, самодовольный человек, правит, нимало не заботясь о благосостоянии подданных. В конечном итоге его свергает его кузен Болингброк, взошедший на престол как Генрих IV. Царствование Генриха омрачено чувством вины из-за смерти Ричарда, гражданской войной и опасениями за сына Хэла. Когда Хэл восходит на престол как Генрих V, ему остается только похоронить в прошлом призрак отца и бороться со своими собственными демонами.",https://kinopoiskapiunofficial.tech/images/posters/kp/692830.jpg,./static/clips/692830.mp4
749374,Вторжение титанов (сериал),8.287,25,10604,2013,"аниме, мультфильм, драма, фэнтези, боевик",Япония,"Уже многие годы человечество ведёт борьбу с титанами — огромными существами, которые не обладают особым интеллектом, зато едят людей и получают от этого удовольствие. После продолжительной борьбы остатки человечества построили высокую стену, окружившую страну людей, через которую титаны пройти не могли. С тех пор прошло сто лет, люди мирно живут под защитой стены. Но однажды подростки Эрен и Микаса становятся свидетелями страшного события — участок стены разрушается супертитаном, появившимся прямо из воздуха. Титаны нападают на город, и дети в ужасе видят, как один из монстров заживо съедает мать Эрена. Мальчик клянётся, что убьёт всех титанов и отомстит за человечество.",https://kinopoiskapiunofficial.tech/images/posters/kp/749374.jpg,./static/clips/749374.mp4
3561,Дневник памяти,8.278,124,188116,2004,"драма, мелодрама",США,"Это история отношений юноши и девушки из разных социальных слоев, живших в Южной Каролине. Ной и Элли провели вместе незабываемое лето, пока их не разделили вначале родители, а затем Вторая мировая война.
После войны все изменилось: Элли обручилась с удачливым бизнесменом, а Ной жил наедине со своими воспоминаниями в старинном доме, который ему удалось отреставрировать. Когда Элли прочла об этом в местной газете, она поняла: ей нужно найти его и решить наконец судьбу их любви...",https://kinopoiskapiunofficial.tech/images/posters/kp/3561.jpg,./static/clips/3561.mp4
104938,В погоне за счастьем,8.274,117,157237,2006,"драма, биография",США,"Крис Гарднер – отец-одиночка. Воспитывая пятилетнего сына, Крис изо всех сил старается сделать так, чтобы ребенок рос счастливым. Работая продавцом, он не может оплатить квартиру, и их выселяют.
Оказавшись на улице, но не желая сдаваться, отец устраивается стажером в брокерскую компанию, рассчитывая получить должность специалиста. Только на протяжении стажировки он не будет получать никаких денег, а стажировка длится 6 месяцев...",https://kinopoiskapiunofficial.tech/images/posters/kp/104938.jpg,./static/clips/104938.mp4
12198,Игра,8.273,129,168905,1997,"триллер, драма, детектив, приключения",США,"Николас Ван Ортон - само воплощение успеха. Он преуспевает, он невозмутим и спокоен, привык держать любую ситуацию под контролем. На день рождения Николас получает необычный подарок - билет для участия в «Игре».

Ему обещают, что игра вернет яркие чувства, позволит ощутить вкус и остроту жизни. Вступив в игру, Николас начинает осознавать, что это игра всерьез, игра не на жизнь, а на смерть.",https://kinopoiskapiunofficial.tech/images/posters/kp/12198.jpg,./static/clips/12198.mp4
577325,Таинственный сад (сериал 2010 – 2011),8.268,65,3276,2010,"фэнтези, мелодрама",Корея Южная,"Успешный бизнесмен Ким Джу-вон умён, богат, хорош собой, скрытен и высокомерен. Случайное знакомство с яркой каскадершей вносит сумятицу в его размеренную жизнь, да и сама она не в восторге от такого чопорного зазнайки. Им бы прекратить общение, но не тут-то было — судьба сыграла с ними злую шутку, поменяв их телами.",https://kinopoiskapiunofficial.tech/images/posters/kp/577325.jpg,./static/clips/577325.mp4
